FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FC 24,B. Saka,RW,21,86,90,Arsenal,2018 ~ 2027,"178cm / 5'10""",65kg / 143lbs,Left,87,LM,14-Sep-18,€99M,€150K,€190.6M,375,85,84,45,82,79,399,89,84,69,69,88,428,88,82,85,85,88,381,79,70,86,63,83,381,68,62,82,85,84,81,182,60,62,60,50,7,8,13,9,13,2196,466,4,3,High,Medium,2,Lean (170-185),Yes,85,82,81,88,60,70,England,Dribbler,Premier League,RW,7,2027,RM,7,https://cdn.sofifa.net/players/246/669/24_120.png,https://sofifa.com/player/246669/bukayo-saka/240050/
FC 24,Rafael Leão,"LW, CF, LM",24,86,89,AC Milan,2019 ~ 2028,"188cm / 6'2""",81kg / 179lbs,Right,87,RM,1-Aug-19,€93M,€110K,€165.1M,392,85,81,72,80,74,390,90,82,60,70,88,440,94,93,85,84,84,405,80,90,77,83,75,310,60,24,79,84,63,83,67,22,24,21,57,10,12,15,11,9,2061,443,4,5,Medium,Low,2,Normal (185+),Yes,93,78,79,88,28,77,Portugal,"Speedster, Dribbler",Serie A,LM,10,2028,LM,17,https://cdn.sofifa.net/players/241/721/24_120.png,https://sofifa.com/player/241721/rafael-da-conceicao-leao/240050/
FC 24,Éder Militão,CB,25,86,89,Real Madrid,2019 ~ 2028,"186cm / 6'1""",78kg / 172lbs,Right,88,CB,1-Jul-19,€80M,€210K,€170M,316,69,48,87,78,34,318,70,60,40,76,72,386,81,88,70,85,62,359,62,91,85,79,42,353,84,86,64,59,60,76,258,86,87,85,61,11,8,15,12,15,2051,443,3,2,Medium,High,3,Unique,Yes,85,50,69,71,86,82,Brazil,"Tackling, Tactician",La Liga,SUB,3,2028,Unknown,Unknown,https://cdn.sofifa.net/players/240/130/24_120.png,https://sofifa.com/player/240130/eder-gabriel-militao/240050/
FC 24,O. Dembélé,RW,26,86,86,Paris Saint-Germain,2023 ~ 2028,"178cm / 5'10""",67kg / 148lbs,Left,86,RW,12-Aug-23,€74M,€150K,€136.9M,360,86,75,43,80,76,398,89,82,64,76,87,444,94,93,94,82,81,344,83,65,68,52,76,328,54,36,80,83,75,81,105,42,30,33,49,6,6,14,10,13,2028,432,5,5,High,Medium,3,Unique,Yes,93,77,81,88,36,57,France,"Speedster, Dribbler, Crosser, Acrobat",Ligue 1,RW,10,2028,SUB,11,https://cdn.sofifa.net/players/231/443/24_120.png,https://sofifa.com/player/231443/ousmane-dembele/240050/
FC 24,T. Alexander-Arnold,RB,24,86,88,Liverpool,2015 ~ 2025,"180cm / 5'11""",72kg / 159lbs,Right,88,CM,7-Oct-15,€81M,€140K,€155.9M,383,93,64,69,89,68,428,79,88,85,92,84,381,73,79,73,84,72,393,85,75,89,68,76,377,69,84,79,90,55,82,238,78,82,78,56,14,15,14,6,7,2256,471,4,3,High,Medium,3,Unique,Yes,76,71,90,80,80,74,England,Crosser,Premier League,RB,66,2025,RDM,17,https://cdn.sofifa.net/players/231/281/24_120.png,https://sofifa.com/player/231281/trent-alexander-arnold/240050/
FC 24,N. Barella,CM,26,86,87,Inter,2020 ~ 2026,"172cm / 5'8""",68kg / 150lbs,Right,86,CM,1-Sep-20,€79.5M,€135K,€137.1M,378,79,78,53,88,80,399,81,79,67,85,87,430,83,78,90,89,90,401,80,75,94,73,79,406,84,83,83,83,73,86,244,80,83,81,54,11,5,13,14,11,2312,487,3,3,High,High,3,Normal (170-),Yes,80,79,83,85,79,81,Italy,"Engine, Acrobat",Serie A,RCM,23,2026,RCM,18,https://cdn.sofifa.net/players/224/232/24_120.png,https://sofifa.com/player/224232/nicolo-barella/240050/
FC 24,S. Milinković-Savić,"CM, CDM",28,86,86,Al Hilal,2023 ~ 2026,"192cm / 6'4""",95kg / 209lbs,Right,86,CM,12-Jul-23,€68M,€84K,€108.8M,399,71,82,86,86,74,417,85,81,78,86,87,337,62,66,62,84,63,429,83,87,91,87,81,382,79,79,82,83,59,84,233,77,77,79,47,7,10,7,16,7,2244,473,5,4,High,Medium,3,Normal (185+),Yes,64,80,82,82,79,86,Serbia,Strength,Pro League,RCM,22,2026,Unknown,Unknown,https://cdn.sofifa.net/players/223/848/24_120.png,https://sofifa.com/player/223848/sergej-milinkovic-savic/240050/
FC 24,L. Sané,"RM, LM",27,86,86,FC Bayern München,2020 ~ 2025,"183cm / 6'0""",80kg / 176lbs,Left,86,RM,15-Jul-20,€72.5M,€105K,€119.6M,396,82,83,64,83,84,414,89,84,83,72,86,435,88,93,87,85,82,378,86,72,73,67,80,328,65,34,83,81,65,83,103,36,32,35,52,8,12,9,9,14,2106,446,2,4,Medium,Medium,3,Unique,Yes,91,82,81,87,37,68,Germany,"Speedster, Dribbler, Acrobat",Bundesliga,LM,10,2025,RAM,19,https://cdn.sofifa.net/players/222/492/24_120.png,https://sofifa.com/player/222492/leroy-sane/240050/
FC 24,A. Robertson,LB,29,86,86,Liverpool,2017 ~ 2026,"178cm / 5'10""",64kg / 141lbs,Left,86,LB,21-Jul-17,€59.5M,€170K,€110.1M,324,87,55,67,83,32,390,78,82,71,76,83,394,82,78,75,85,74,378,76,77,93,67,65,383,85,81,80,82,55,83,247,83,83,81,50,11,8,10,7,14,2166,462,2,3,High,High,3,Unique,Yes,80,61,82,80,81,78,Scotland,"Engine, Crosser",Premier League,LB,26,2026,LWB,3,https://cdn.sofifa.net/players/216/267/24_120.png,https://sofifa.com/player/216267/andrew-robertson/240050/
FC 24,P. Dybala,"CF, ST",29,86,86,Roma,2022 ~ 2025,"177cm / 5'10""",75kg / 165lbs,Left,87,CAM,20-Jul-22,€68M,€130K,€115.6M,394,82,82,54,86,90,440,90,90,88,79,93,420,84,76,88,82,90,378,84,71,74,60,89,346,43,42,82,91,88,84,112,32,41,39,26,5,4,4,5,8,2116,441,3,4,High,Low,3,Unique,Yes,80,85,85,90,40,61,Argentina,"Dribbler, FK Specialist, Acrobat",Serie A,LS,21,2025,SUB,11,https://cdn.sofifa.net/players/211/110/24_120.png,https://sofifa.com/player/211110/paulo-dybala/240050/
FC 24,João Cancelo,"RB, LB, RM",29,86,86,FC Barcelona,"Jun 30, 2024 On loan","182cm / 6'0""",74kg / 163lbs,Right,86,RB,7-Aug-19,€59.5M,€195K,€ 0,377,87,69,72,87,62,406,85,87,69,79,86,404,86,77,79,84,78,389,80,80,88,62,79,375,76,81,81,85,52,85,241,79,83,79,58,6,9,15,14,14,2250,475,4,4,High,Low,3,Unique,Yes,81,73,85,84,80,72,Portugal,Crosser,La Liga,LB,2,30-Jun-24,LB,20,https://cdn.sofifa.net/players/210/514/24_120.png,https://sofifa.com/player/210514/joao-pedro-cavaco-cancelo/240050/
FC 24,Grimaldo,"LWB, LM",27,86,86,Bayer 04 Leverkusen,2023 ~ 2027,"171cm / 5'7""",68kg / 150lbs,Left,86,LWB,1-Jul-23,€65.5M,€88K,€111.4M,366,91,64,62,86,63,431,85,89,89,82,86,417,86,76,84,85,86,394,84,76,88,63,83,364,69,79,78,84,54,83,228,76,78,74,50,7,13,10,7,13,2250,471,2,3,High,Medium,3,Normal (170-185),Yes,81,72,86,85,76,71,Spain,"Crosser, FK Specialist",Bundesliga,LM,20,2027,SUB,2,https://cdn.sofifa.net/players/210/035/24_120.png,https://sofifa.com/player/210035/alejandro-grimaldo-garcia/240050/
FC 24,H. Çalhanoğlu,"CM, CDM",29,86,86,Inter,2021 ~ 2027,"178cm / 5'10""",69kg / 152lbs,Right,86,CM,1-Jul-21,€66M,€140K,€108.9M,368,78,75,53,88,74,434,85,88,85,88,88,386,72,65,83,86,80,379,86,66,80,60,87,405,76,76,74,89,90,85,213,74,74,65,50,9,14,11,6,10,2235,460,4,3,High,High,3,Normal (170-185),Yes,68,80,86,86,71,69,Türkiye,Playmaker,Serie A,CDM,20,2027,Unknown,Unknown,https://cdn.sofifa.net/players/208/128/24_120.png,https://sofifa.com/player/208128/hakan-calhanoglu/240050/
FC 24,A. Rüdiger,CB,30,86,86,Real Madrid,2022 ~ 2026,"190cm / 6'3""",86kg / 190lbs,Right,86,CB,1-Jul-22,€55.5M,€220K,€113.8M,305,68,40,83,80,34,321,64,50,56,81,70,352,71,91,56,84,50,402,84,90,70,91,67,328,91,82,54,61,40,80,254,85,85,84,59,14,15,10,12,8,2021,444,3,2,High,High,3,Lean (185+),Yes,82,55,71,66,84,86,Germany,Strength,La Liga,RCB,22,2026,RCB,2,https://cdn.sofifa.net/players/205/452/24_120.png,https://sofifa.com/player/205452/antonio-rudiger/240050/
FC 24,R. Mahrez,"RM, RW",32,86,86,Al Ahli SFC,2023 ~ 2027,"179cm / 5'10""",67kg / 148lbs,Left,86,RM,28-Jul-23,€54M,€72K,€91.8M,378,81,82,56,83,76,420,89,85,80,75,91,421,83,75,91,84,88,369,82,70,78,57,82,328,48,39,84,84,73,81,101,45,34,22,54,15,9,13,11,6,2071,431,4,5,Medium,Medium,3,Unique,Yes,79,81,82,89,39,61,Algeria,"Dribbler, Acrobat",Pro League,RM,7,2027,Unknown,Unknown,https://cdn.sofifa.net/players/204/485/24_120.png,https://sofifa.com/player/204485/riyad-mahrez/240050/
FC 24,E. Martínez,GK,30,86,86,Aston Villa,2020 ~ 2027,"195cm / 6'5""",88kg / 194lbs,Right,86,GK,16-Sep-20,€45M,€105K,€85.5M,134,22,16,26,57,13,156,17,22,20,59,38,296,59,57,49,82,49,265,62,77,40,70,16,170,37,13,12,66,42,62,51,11,20,20,419,84,82,83,85,85,1491,477,4,1,Medium,Medium,3,Stocky (185+),Yes,84,82,83,85,58,85,Argentina,Unknown,Premier League,GK,1,2027,GK,23,https://cdn.sofifa.net/players/202/811/24_120.png,https://sofifa.com/player/202811/emiliano-martinez/240050/
FC 24,İ. Gündoğan,"CM, CDM",32,86,86,FC Barcelona,2023 ~ 2025,"180cm / 5'11""",80kg / 176lbs,Right,86,CM,1-Jul-23,€53.5M,€220K,€109.7M,372,77,82,50,88,75,427,86,86,80,84,91,365,65,60,77,86,77,374,79,67,75,73,80,395,70,75,84,86,80,87,219,77,75,67,48,11,14,5,5,13,2200,458,4,4,High,Medium,3,Normal (170-185),Yes,62,81,84,86,72,73,Germany,"Dribbler, Playmaker, Complete midfielder",La Liga,RCM,22,2025,Unknown,Unknown,https://cdn.sofifa.net/players/186/942/24_120.png,https://sofifa.com/player/186942/ilkay-gundogan/240050/
FC 24,Y. Sommer,GK,34,86,86,Inter,2023 ~ 2026,"183cm / 6'0""",77kg / 170lbs,Right,86,GK,7-Aug-23,€11.5M,€100K,€19M,84,13,13,10,40,8,101,15,12,13,36,25,297,48,54,55,82,58,255,62,68,45,68,12,162,38,21,15,64,24,54,40,9,19,12,421,81,82,83,85,90,1360,471,4,1,Medium,Medium,3,Normal (170-185),Yes,81,82,83,90,50,85,Switzerland,Unknown,Serie A,GK,1,2026,Unknown,Unknown,https://cdn.sofifa.net/players/177/683/24_120.png,https://sofifa.com/player/177683/yann-sommer/240050/
FC 24,L. Modrić,"CM, CAM, CDM",37,86,86,Real Madrid,2012 ~ 2025,"172cm / 5'8""",66kg / 146lbs,Right,86,CM,1-Aug-12,€21.5M,€175K,€44.1M,379,86,72,55,90,76,427,84,85,78,90,90,414,75,70,92,85,92,362,79,67,76,58,82,390,62,79,76,90,83,91,215,70,73,72,52,13,9,7,14,9,2239,458,4,4,Medium,Medium,4,Lean (170-185),Yes,72,76,88,87,71,64,Croatia,"Playmaker, Crosser, Acrobat, Complete midfielder",La Liga,SUB,10,2025,RCM,10,https://cdn.sofifa.net/players/177/003/24_120.png,https://sofifa.com/player/177003/luka-modric/240050/
FC 24,Cristiano Ronaldo,ST,38,86,86,Al Nassr,2023 ~ 2025,"187cm / 6'2""",85kg / 187lbs,Right,86,ST,1-Jan-23,€23M,€66K,€36.8M,414,78,87,87,79,83,388,77,79,76,70,86,377,73,80,76,87,61,426,92,93,80,76,85,349,62,29,90,78,90,92,80,24,32,24,58,7,11,15,14,11,2092,431,4,5,High,Low,5,Unique,Yes,77,88,77,80,34,75,Portugal,"Distance shooter, Clinical finisher",Pro League,ST,7,2025,ST,7,https://cdn.sofifa.net/players/020/801/24_120.png,https://sofifa.com/player/20801/c-ronaldo-dos-santos-aveiro/240050/
FC 24,Rodrygo,"RW, ST",22,85,90,Real Madrid,2019 ~ 2028,"174cm / 5'9""",64kg / 141lbs,Right,87,CAM,1-Jul-19,€83M,€210K,€176.4M,379,79,86,67,80,67,399,87,80,73,73,86,432,89,88,87,84,84,370,76,77,81,59,77,324,54,21,84,83,82,85,88,24,34,30,42,9,8,12,8,5,2034,429,4,4,Medium,Medium,3,Lean (170-185),Yes,88,81,79,86,31,64,Brazil,"Dribbler, Acrobat",La Liga,RS,11,2028,Unknown,Unknown,https://cdn.sofifa.net/players/243/812/24_120.png,https://sofifa.com/player/243812/rodrygo-silva-de-goes/240050/
FC 24,W. Saliba,CB,22,85,89,Arsenal,2019 ~ 2027,"193cm / 6'4""",85kg / 187lbs,Right,86,CB,25-Jul-19,€71M,€130K,€136.7M,286,58,35,75,84,34,324,74,55,35,78,82,357,77,86,50,85,59,330,60,88,72,87,23,318,83,83,43,62,47,85,258,86,87,85,42,7,10,6,8,11,1915,433,3,2,Medium,High,2,Normal (185+),Yes,82,39,70,74,85,83,France,"Tackling, Strength",Premier League,RCB,2,2027,RES,25,https://cdn.sofifa.net/players/243/715/24_120.png,https://sofifa.com/player/243715/william-saliba/240050/
FC 24,J. Koundé,"CB, RB",24,85,89,FC Barcelona,2022 ~ 2027,"180cm / 5'11""",75kg / 165lbs,Right,87,CB,28-Jul-22,€69.5M,€160K,€147.7M,303,62,47,80,82,32,292,72,42,26,75,77,399,85,83,71,86,74,336,48,90,78,80,40,316,78,86,47,62,43,82,257,87,86,84,56,11,10,8,14,13,1959,438,3,3,High,High,3,Normal (170-185),Yes,84,45,68,75,86,80,France,Tactician,La Liga,RB,23,2027,SUB,5,https://cdn.sofifa.net/players/241/486/24_120.png,https://sofifa.com/player/241486/jules-kounde/240050/
FC 24,Bremer,CB,26,85,88,Juventus,2022 ~ 2029,"187cm / 6'2""",84kg / 185lbs,Right,86,CB,20-Jul-22,€62.5M,€145K,€110.9M,287,46,49,85,69,38,262,62,42,24,69,65,375,78,86,65,79,67,363,68,93,76,87,39,314,84,84,58,45,43,78,257,86,87,84,52,13,15,13,5,6,1910,423,2,2,Medium,High,1,Stocky (185+),Yes,82,50,56,65,86,84,Brazil,Strength,Serie A,CB,3,2029,Unknown,Unknown,https://cdn.sofifa.net/players/239/580/24_120.png,https://sofifa.com/player/239580/gleison-bremer-silva-nascimento/240050/
FC 24,A. Bastoni,CB,24,85,90,Inter,2017 ~ 2028,"190cm / 6'3""",75kg / 165lbs,Left,86,CB,31-Aug-17,€73.5M,€95K,€126.8M,293,70,26,82,80,35,325,73,55,36,84,77,348,68,77,60,86,57,340,50,86,81,83,40,325,83,87,39,69,47,84,256,87,86,83,48,11,5,9,11,12,1935,424,3,2,Medium,High,2,Unique,Yes,73,36,73,73,86,83,Italy,Tactician,Serie A,LCB,95,2028,Unknown,Unknown,https://cdn.sofifa.net/players/237/383/24_120.png,https://sofifa.com/player/237383/alessandro-bastoni/240050/
FC 24,T. Hernández,"LB, LM, CB",25,85,88,AC Milan,2019 ~ 2026,"184cm / 6'0""",81kg / 179lbs,Left,86,LWB,5-Jul-19,€66M,€90K,€117.2M,384,84,67,74,81,78,379,83,74,75,68,79,425,92,94,78,85,76,420,84,90,90,81,75,388,82,78,80,73,75,80,235,74,81,80,43,12,10,7,7,7,2274,487,3,3,High,Medium,3,Unique,Yes,93,74,77,81,78,84,France,Speedster,Serie A,LB,19,2026,LB,22,https://cdn.sofifa.net/players/232/656/24_120.png,https://sofifa.com/player/232656/theo-hernandez/240050/
FC 24,Gabriel,CB,25,85,87,Arsenal,2020 ~ 2027,"190cm / 6'3""",87kg / 192lbs,Left,86,CB,1-Sep-20,€60M,€145K,€115.5M,270,38,37,87,80,28,275,54,47,27,76,71,311,61,77,51,85,37,336,62,87,71,86,30,316,87,86,44,59,40,74,254,85,84,85,50,12,8,13,10,7,1812,403,2,2,Medium,High,2,Normal (185+),Yes,70,41,63,61,85,83,Brazil,"Tactician, Strength",Premier League,LCB,6,2027,Unknown,Unknown,https://cdn.sofifa.net/players/232/580/24_120.png,https://sofifa.com/player/232580/gabriel-dos-s-magalhaes/240050/
FC 24,C. Nkunku,"CF, ST, CAM",25,85,87,Chelsea,2023 ~ 2029,"177cm / 5'10""",68kg / 150lbs,Right,87,CAM,1-Jul-23,€68.5M,€170K,€135.3M,382,80,85,62,85,70,417,88,82,80,80,87,424,82,81,88,83,90,370,79,75,75,63,78,357,55,62,86,83,71,82,176,62,62,52,43,5,6,10,15,7,2169,457,3,5,Medium,Medium,3,Normal (170-185),Yes,81,81,82,87,61,65,France,"Dribbler, Acrobat",Premier League,SUB,18,2029,SUB,9,https://cdn.sofifa.net/players/232/411/24_120.png,https://sofifa.com/player/232411/christopher-nkunku/240050/
FC 24,Unai Simón,GK,26,85,86,Athletic Club,2015 ~ 2029,"190cm / 6'3""",89kg / 196lbs,Right,85,GK,25-Aug-15,€47.5M,€38K,€103.3M,103,16,14,18,38,17,96,12,20,14,34,16,262,48,50,37,80,47,264,57,74,44,76,13,141,29,26,14,48,24,46,41,11,18,12,413,85,81,76,85,86,1320,462,3,1,Medium,Medium,3,Normal (185+),Yes,85,81,76,86,49,85,Spain,Unknown,La Liga,GK,1,2029,GK,23,https://cdn.sofifa.net/players/230/869/24_120.png,https://sofifa.com/player/230869/unai-simon-mendibil/240050/
FC 24,Diogo Jota,"CF, LW",26,85,86,Liverpool,2020 ~ 2027,"178cm / 5'10""",70kg / 154lbs,Right,85,CF,19-Sep-20,€64.5M,€180K,€124.2M,400,73,85,86,77,79,375,83,77,58,72,85,426,85,80,86,88,87,408,86,91,80,75,76,376,85,56,88,78,69,83,155,53,57,45,54,7,12,15,9,11,2194,459,5,4,High,High,2,Normal (170-185),Yes,82,82,75,84,57,79,Portugal,Acrobat,Premier League,SUB,20,2027,SUB,21,https://cdn.sofifa.net/players/224/458/24_120.png,https://sofifa.com/player/224458/diogo-jose-teixeira-da-silva/240050/
FC 24,J. Maddison,"CAM, CM",26,85,86,Tottenham Hotspur,2023 ~ 2028,"175cm / 5'9""",73kg / 161lbs,Right,85,CAM,28-Jun-23,€63.5M,€135K,€125.4M,361,83,80,35,86,77,431,86,86,86,85,88,391,78,66,84,80,83,355,83,58,78,53,83,361,70,44,85,88,74,88,166,59,65,42,65,11,14,14,12,14,2130,441,4,4,High,Medium,2,Lean (170-185),Yes,71,81,86,86,54,63,England,"Dribbler, Playmaker, FK Specialist, Complete midfielder",Premier League,CAM,10,2028,SUB,18,https://cdn.sofifa.net/players/220/697/24_120.png,https://sofifa.com/player/220697/james-maddison/240050/
FC 24,G. Di Lorenzo,RB,29,85,85,Napoli,2019 ~ 2028,"183cm / 6'0""",82kg / 181lbs,Right,85,RB,1-Jul-19,€47.5M,€86K,€80.8M,362,80,66,76,80,60,369,78,69,69,74,79,410,85,85,78,84,78,397,72,88,90,78,69,357,78,83,71,66,59,77,246,82,83,81,43,8,10,8,10,7,2184,470,3,3,High,Medium,2,Normal (170-185),Yes,85,67,75,79,82,82,Italy,Unknown,Serie A,RB,22,2028,SUB,2,https://cdn.sofifa.net/players/217/870/24_120.png,https://sofifa.com/player/217870/giovanni-di-lorenzo/240050/
FC 24,N. Kanté,"CDM, CM",32,85,85,Al Ittihad,2023 ~ 2026,"168cm / 5'6""",70kg / 154lbs,Right,85,CDM,1-Jul-23,€36M,€67K,€57.6M,322,68,64,54,80,56,331,78,49,49,74,81,395,74,64,78,87,92,358,71,70,82,70,65,378,87,88,72,77,54,82,263,88,90,85,54,15,12,10,7,10,2101,448,3,2,Medium,High,4,Unique,Yes,69,65,73,80,85,76,France,"Tackling, Tactician",Pro League,RDM,7,2026,Unknown,Unknown,https://cdn.sofifa.net/players/215/914/24_120.png,https://sofifa.com/player/215914/ngolo-kante/240050/
FC 24,K. Coman,"LM, RM",27,85,85,FC Bayern München,2015 ~ 2027,"181cm / 5'11""",75kg / 165lbs,Right,85,LM,30-Aug-15,€57.5M,€100K,€94.9M,375,81,75,61,80,78,402,88,83,70,74,87,439,92,86,92,85,84,369,83,79,68,66,73,291,38,23,83,82,65,78,77,29,27,21,21,5,3,5,3,5,1974,423,3,5,Medium,Medium,4,Unique,Yes,89,76,79,87,30,62,France,"Dribbler, Acrobat",Bundesliga,RM,11,2027,RW,20,https://cdn.sofifa.net/players/213/345/24_120.png,https://sofifa.com/player/213345/kingsley-coman/240050/
FC 24,D. Berardi,"RW, RM",28,85,85,Sassuolo,2015 ~ 2027,"183cm / 6'0""",72kg / 159lbs,Left,85,RW,1-Jul-15,€54.5M,€40K,€92.7M,388,78,85,62,85,78,406,86,79,75,79,87,428,82,82,92,85,87,380,83,75,78,64,80,355,85,25,86,83,76,78,102,42,30,30,27,5,6,5,5,6,2086,442,3,4,High,Medium,2,Lean (170-185),Yes,82,83,82,87,36,72,Italy,"Dribbler, Acrobat",Serie A,RW,10,2027,RW,11,https://cdn.sofifa.net/players/210/935/24_120.png,https://sofifa.com/player/210935/domenico-berardi/240050/
FC 24,Y. Bounou,GK,32,85,85,Al Hilal,2023 ~ 2026,"195cm / 6'5""",78kg / 172lbs,Left,85,GK,17-Aug-23,€26.5M,€54K,€42.4M,95,15,14,14,39,13,107,20,12,19,44,12,232,38,37,47,81,29,256,59,66,43,69,19,133,25,12,10,62,24,57,53,20,18,15,415,82,83,79,84,87,1291,453,2,1,Medium,Medium,3,Lean (185+),Yes,82,83,79,87,38,84,Morocco,Unknown,Pro League,GK,37,2026,GK,1,https://cdn.sofifa.net/players/209/981/24_120.png,https://sofifa.com/player/209981/yassine-bounou/240050/
FC 24,L. Goretzka,"CM, CDM",28,85,85,FC Bayern München,2018 ~ 2026,"189cm / 6'2""",82kg / 181lbs,Right,85,CM,1-Jul-18,€54M,€100K,€89.1M,398,75,81,86,85,71,400,84,76,73,83,84,388,75,80,75,85,73,435,85,92,83,89,86,391,83,85,81,82,60,83,233,74,83,76,56,13,8,15,11,9,2301,489,4,3,High,Medium,4,Unique,Yes,78,81,81,83,80,86,Germany,Unknown,Bundesliga,LDM,8,2026,RES,21,https://cdn.sofifa.net/players/209/658/24_120.png,https://sofifa.com/player/209658/leon-goretzka/240050/
FC 24,S. Mané,"LM, RM, CF",31,85,85,Al Nassr,2023 ~ 2027,"174cm / 5'9""",69kg / 152lbs,Right,85,LM,1-Aug-23,€44.5M,€74K,€71.2M,397,78,83,78,83,75,383,85,77,64,71,86,426,82,83,86,87,88,395,85,84,79,70,77,350,75,35,84,81,75,84,122,42,42,38,56,10,10,15,7,14,2129,447,4,4,Medium,Medium,4,Unique,Yes,83,81,79,86,44,74,Senegal,Acrobat,Pro League,RM,10,2027,Unknown,Unknown,https://cdn.sofifa.net/players/208/722/24_120.png,https://sofifa.com/player/208722/sadio-mane/240050/
FC 24,J. Grealish,"LW, LM",27,85,85,Manchester City,2021 ~ 2027,"180cm / 5'11""",81kg / 179lbs,Right,85,LW,5-Aug-21,€57.5M,€200K,€106.4M,364,83,76,48,85,72,417,89,83,74,81,90,406,79,74,84,84,85,380,76,71,83,71,79,341,65,49,82,87,58,88,160,58,54,48,51,11,6,11,10,13,2119,450,3,4,High,High,3,Unique,Yes,76,76,84,88,53,73,England,Dribbler,Premier League,LW,10,2027,SUB,11,https://cdn.sofifa.net/players/206/517/24_120.png,https://sofifa.com/player/206517/jack-grealish/240050/
FC 24,J. Stones,"CB, CDM, RB",29,85,86,Manchester City,2016 ~ 2026,"188cm / 6'2""",76kg / 168lbs,Right,85,CB,9-Aug-16,€49.5M,€180K,€95.3M,331,63,54,84,86,44,329,77,52,37,79,84,359,69,76,69,86,59,335,55,85,74,77,44,352,80,84,58,78,52,87,256,86,86,84,51,7,15,11,10,8,2013,440,4,3,High,Medium,2,Normal (185+),Yes,73,52,75,78,85,77,England,Unknown,Premier League,SUB,5,2026,RCB,5,https://cdn.sofifa.net/players/203/574/24_120.png,https://sofifa.com/player/203574/john-stones/240050/
FC 24,Casemiro,CDM,31,85,85,Manchester United,2022 ~ 2026,"185cm / 6'1""",84kg / 185lbs,Right,85,CDM,19-Aug-22,€37.5M,€160K,€71.3M,371,68,69,84,82,68,380,69,77,74,83,77,323,56,59,60,85,63,413,87,84,77,87,78,392,92,82,75,77,66,80,252,84,85,83,67,13,14,16,12,12,2198,452,3,2,Medium,High,4,Unique,Yes,58,75,78,72,84,85,Brazil,Strength,Premier League,RCB,18,2026,Unknown,Unknown,https://cdn.sofifa.net/players/200/145/24_120.png,https://sofifa.com/player/200145/carlos-henrique-venancio-casimiro/240050/
FC 24,D. Alaba,"CB, LB",31,85,85,Real Madrid,2021 ~ 2026,"180cm / 5'11""",78kg / 172lbs,Left,85,CB,1-Jul-21,€37M,€200K,€75.9M,377,83,62,77,88,67,401,77,76,85,80,83,400,79,79,76,88,78,397,82,86,73,78,78,394,77,87,73,78,79,84,256,89,84,83,50,5,7,14,15,9,2275,475,4,3,Medium,High,4,Normal (170-185),Yes,79,71,83,80,85,77,Austria,Tactician,La Liga,SUB,4,2026,Unknown,Unknown,https://cdn.sofifa.net/players/197/445/24_120.png,https://sofifa.com/player/197445/david-alaba/240050/
FC 24,K. Trippier,RB,32,85,85,Newcastle United,2022 ~ 2025,"173cm / 5'8""",71kg / 157lbs,Right,85,RB,7-Jan-22,€37.5M,€150K,€71.3M,367,92,54,79,84,58,421,76,87,87,86,85,366,72,64,66,85,79,381,82,79,85,64,71,386,75,83,77,85,66,83,245,80,84,81,54,11,14,8,11,10,2220,452,4,3,Medium,Medium,2,Normal (170-185),Yes,68,65,86,79,82,72,England,"Crosser, FK Specialist",Premier League,RES,2,2025,SUB,12,https://cdn.sofifa.net/players/186/345/24_120.png,https://sofifa.com/player/186345/kieran-trippier/240050/
FC 24,J. Frimpong,"RWB, RM",22,84,88,Bayer 04 Leverkusen,2021 ~ 2028,"171cm / 5'7""",64kg / 141lbs,Right,84,RWB,27-Jan-21,€57M,€63K,€101.2M,323,85,66,52,77,43,353,85,77,47,61,83,447,96,92,91,78,90,331,58,74,85,61,53,355,77,78,78,81,41,80,234,78,79,77,54,12,7,8,13,14,2097,462,3,3,High,Medium,2,Normal (170-185),Yes,94,60,76,85,76,71,Netherlands,"Speedster, Acrobat",Bundesliga,RM,30,2028,Unknown,Unknown,https://cdn.sofifa.net/players/253/149/24_120.png,https://sofifa.com/player/253149/jeremie-frimpong/240050/
